11.6,0.40589791734113245,0.0,0.9447728270146434
11.7,0.4005387810446069,0.0,0.9448749138254198
11.8,0.39562512604073746,0.0,0.9449008953854807
11.9,0.3872545216840914,0.0,0.9448964528843369
12.0,0.3758887329459992,0.0,0.9448512202524854
12.1,0.36542414442591736,0.0,0.9447362082017714
12.2,0.34796485030536545,0.0,0.9445763096611368
12.3,0.3309335181134318,0.0,0.9444672058620519
12.4,0.30016377285158724,0.0,0.9442957665649233
12.5,0.26911305814306713,0.0,0.9441459407732843
12.6,0.20981711463428088,0.0,0.9438140388998725
12.7,0.13401690837538682,0.0,0.9433236767005478
12.8,0.0,0.0,0.9421022806124891
12.9,0.0,0.0,0.9393819125850646
13.0,0.0,0.1605319292914929,0.9356607858016667
13.1,0.0,0.30171164264023925,0.9276945673942635
13.2,0.0,0.39052916156822975,0.9184318373252315
13.3,0.0,0.5045113374307791,0.9002056385808845
13.4,0.0,0.5897350548537642,0.8808986862166461
13.5,0.0,0.7030462340937464,0.8444075458218468
13.6,0.0,0.7868345330054326,0.8074169957163184
13.7,0.0,0.8936023143974177,0.7439166382473512
13.8,0.0,0.987875894237234,0.6645162100445546
13.9,0.0,1.0,0.5941534875621421
14.0,0.0,1.0,0.48457873457582784
14.1,0.0,1.0,0.38343943132755265
14.2,0.0,1.0,0.19259353724961875
14.3,0.0,1.0,0.0
14.4,0.0,1.0,0.0
14.5,0.0,1.0,0.0
14.6,0.0,1.0,0.0
14.7,0.0,1.0,0.0
14.8,0.0,1.0,0.0
14.9,0.0,1.0,0.0
15.0,0.0,1.0,0.0
15.1,0.0,1.0,0.0
15.2,0.0,1.0,0.0
15.3,0.0,0.994408318945324,0.0
15.4,0.31055612327190885,0.9589563556873711,0.0
15.5,0.500005643447251,0.9211298685299277,0.0
15.6,0.5976273489010886,0.8911457642519898,0.0
15.7,0.7022242298543953,0.8488952619328627,0.0
15.8,0.768763028000758,0.8153577306339335,0.0
15.9,0.8464376078646856,0.7680368640456899,0.0
16.0,0.898266360794326,0.7304293099014241,0.0
16.1,0.9604280458990443,0.6772211991520372,0.0
16.2,1.0,0.6347946377428586,0.0
16.3,1.0,0.5743813829073406,0.0
16.4,1.0,0.5256281091331709,0.0
16.5,1.0,0.454811077064642,0.0
16.6,1.0,0.39741706026433293,0.0
16.7,1.0,0.31039075629218027,0.0
16.8,1.0,0.22745098144686315,0.0
16.9,1.0,0.0018798212400001726,0.0
17.0,1.0,0.0,0.0
17.1,1.0,0.0,0.0
17.2,1.0,0.0,0.0
17.3,1.0,0.0,0.0
17.4,1.0,0.0,0.0
17.5,1.0,0.0,0.0
17.6,1.0,0.0,0.0
17.7,1.0,0.0,0.0
17.8,1.0,0.0,0.0
17.9,1.0,0.0,0.0
18.0,1.0,0.0,0.0
18.1,1.0,0.0,0.0
18.2,1.0,0.0,0.0
18.3,1.0,0.0,0.0
18.4,1.0,0.0,0.0
18.5,1.0,0.0,0.0
18.6,1.0,0.0,0.0
18.7,1.0,0.0,0.0
18.8,1.0,0.0,0.0
18.9,1.0,0.0,0.0
23.7,0.40589791734113245,0.0,0.9447728270146434
23.8,0.4033525550687566,0.0,0.9448346824328977
23.9,0.4019825811574556,0.0,0.944855413766011
